timestamp,latency_p99,error_rate,rps
2024-01-08T11:40:00,125.9,1.1306,569.9
2024-01-08T11:50:00,153.39,1.0774,494.7
2024-01-08T12:00:00,142.37,0.4341,484.6
2024-01-08T12:10:00,134.77,0.7119,519.1
2024-01-08T12:20:00,144.09,0.0391,475.1
2024-01-08T12:30:00,142.71,0.9239,604.8
2024-01-08T12:40:00,138.97,0.235,658.6
2024-01-08T12:50:00,131.71,1.1391,624.4
2024-01-08T13:00:00,121.94,1.1548,344.3
2024-01-08T13:10:00,116.6,0.6577,481.5
2024-01-08T13:20:00,153.29,0.9564,516.8
2024-01-08T13:30:00,134.57,0.7349,553.5
2024-01-08T13:40:00,129.21,0.8726,378.3
2024-01-08T13:50:00,139.35,0.4558,377.0
2024-01-08T14:00:00,153.83,0.9867,621.0
2024-01-08T14:10:00,141.7,0.3076,471.7
2024-01-08T14:20:00,153.37,0.251,397.5
2024-01-08T14:30:00,161.54,0.7634,428.2
2024-01-08T14:40:00,163.57,0.7366,547.7
2024-01-08T14:50:00,170.06,0.8817,450.7
2024-01-08T15:00:00,152.54,0.6051,527.8
2024-01-08T15:10:00,154.27,1.3657,430.2
2024-01-08T15:20:00,155.81,0.8482,368.9
2024-01-08T15:30:00,151.07,0.8699,622.4
2024-01-08T15:40:00,146.27,0.8592,540.3
2024-01-08T15:50:00,143.94,1.1009,481.8
2024-01-08T16:00:00,129.7,0.9728,451.7
2024-01-08T16:10:00,144.82,0.9326,610.6
2024-01-08T16:20:00,117.87,1.0208,540.7
2024-01-08T16:30:00,129.08,0.2526,585.1
2024-01-08T16:40:00,155.42,0.2639,446.7
2024-01-08T16:50:00,148.03,0.7772,497.4
2024-01-08T17:00:00,151.89,0.7407,505.3
2024-01-08T17:10:00,136.52,0.9739,429.1
2024-01-08T17:20:00,110.83,0.806,465.4
2024-01-08T17:30:00,129.74,0.9746,426.4
2024-01-08T17:40:00,131.76,0.4263,505.0
2024-01-08T17:50:00,127.93,0.7968,367.4
2024-01-08T18:00:00,143.19,0.3977,495.8
2024-01-08T18:10:00,123.78,0.9161,474.9
2024-01-08T18:20:00,127.65,0.2365,433.7
2024-01-08T18:30:00,110.21,0.9045,486.0
2024-01-08T18:40:00,129.66,0.3593,420.8
2024-01-08T18:50:00,120.17,0.6849,396.4
2024-01-08T19:00:00,111.15,1.0685,493.5
2024-01-08T19:10:00,119.2,0.8682,497.0
2024-01-08T19:20:00,152.46,0.3063,409.4
2024-01-08T19:30:00,121.19,0.5983,402.6
2024-01-08T19:40:00,147.66,0.3496,435.4
2024-01-08T19:50:00,121.45,0.2916,405.8
2024-01-08T20:00:00,116.99,0.8353,572.0
2024-01-08T20:10:00,99.36,0.9681,475.3
2024-01-08T20:20:00,117.57,0.9322,451.2
2024-01-08T20:30:00,124.06,0.9808,375.4
2024-01-08T20:40:00,111.5,0.7964,509.1
2024-01-08T20:50:00,141.0,0.718,401.1
2024-01-08T21:00:00,119.72,0.4781,397.8
2024-01-08T21:10:00,150.75,0.668,511.8
2024-01-08T21:20:00,130.85,0.4036,481.0
2024-01-08T21:30:00,121.36,0.5465,249.7
2024-01-08T21:40:00,123.84,0.8267,437.4
2024-01-08T21:50:00,122.96,0.7647,460.0
2024-01-08T22:00:00,151.06,1.7194,422.8
2024-01-08T22:10:00,90.68,0.3963,462.8
2024-01-08T22:20:00,90.46,0.7625,305.2
2024-01-08T22:30:00,114.32,0.3729,223.5
2024-01-08T22:40:00,121.36,0.6837,372.0
2024-01-08T22:50:00,134.07,0.6959,472.6
2024-01-08T23:00:00,127.88,1.0535,192.0
2024-01-08T23:10:00,116.05,0.6651,382.5
2024-01-08T23:20:00,137.55,0.7426,296.2
2024-01-08T23:30:00,138.16,0.6709,430.6
2024-01-08T23:40:00,130.83,0.3797,606.6
2024-01-08T23:50:00,134.49,0.6044,432.6
2024-01-09T00:00:00,135.31,0.6854,441.4
2024-01-09T00:10:00,115.22,0.8221,517.1
2024-01-09T00:20:00,135.24,0.9677,451.7
2024-01-09T00:30:00,122.33,0.7296,432.8
2024-01-09T00:40:00,124.57,0.7243,524.1
2024-01-09T00:50:00,144.62,0.2838,487.8
2024-01-09T01:00:00,83.96,0.9619,473.1
2024-01-09T01:10:00,103.59,0.5912,438.9
2024-01-09T01:20:00,102.95,1.0241,422.3
2024-01-09T01:30:00,115.34,1.1949,523.4
2024-01-09T01:40:00,134.51,0.7436,423.1
2024-01-09T01:50:00,101.01,0.493,548.5
2024-01-09T02:00:00,113.43,0.795,366.2
2024-01-09T02:10:00,107.43,0.9046,564.7
2024-01-09T02:20:00,159.41,0.7053,487.8
2024-01-09T02:30:00,147.63,0.6308,372.5
2024-01-09T02:40:00,114.83,0.9691,490.7
2024-01-09T02:50:00,121.86,0.9493,398.0
2024-01-09T03:00:00,105.15,0.6961,452.7
2024-01-09T03:10:00,118.46,0.3038,411.1
2024-01-09T03:20:00,118.7,0.9369,439.4
2024-01-09T03:30:00,107.66,0.5698,525.3
2024-01-09T03:40:00,120.28,0.8643,491.5
2024-01-09T03:50:00,97.39,0.8453,360.0
2024-01-09T04:00:00,109.79,0.2333,364.6
2024-01-09T04:10:00,126.8,0.8243,471.7
2024-01-09T04:20:00,126.74,0.9544,477.5
2024-01-09T04:30:00,131.5,0.9911,396.0
2024-01-09T04:40:00,102.69,0.8352,577.3
2024-01-09T04:50:00,137.71,0.2068,515.1
2024-01-09T05:00:00,109.03,1.1831,400.0
2024-01-09T05:10:00,141.56,0.9233,392.2
2024-01-09T05:20:00,127.86,0.439,431.8
2024-01-09T05:30:00,103.45,0.5637,423.5
2024-01-09T05:40:00,124.0,0.8694,550.5
2024-01-09T05:50:00,129.27,1.0039,528.8
2024-01-09T06:00:00,129.23,0.6536,452.8
2024-01-09T06:10:00,121.49,1.0477,504.2
2024-01-09T06:20:00,145.46,0.2622,515.8
2024-01-09T06:30:00,137.45,0.4873,454.7
2024-01-09T06:40:00,122.27,0.1807,482.2
2024-01-09T06:50:00,132.06,0.5308,497.5
2024-01-09T07:00:00,162.03,1.2524,489.0
2024-01-09T07:10:00,155.45,1.4173,387.7
2024-01-09T07:20:00,104.95,0.8704,395.8
2024-01-09T07:30:00,108.15,0.6085,426.9
2024-01-09T07:40:00,153.5,0.7335,393.5
2024-01-09T07:50:00,105.88,0.942,332.2
2024-01-09T08:00:00,121.3,0.3311,504.1
2024-01-09T08:10:00,117.25,0.6283,477.7
2024-01-09T08:20:00,140.34,1.2305,342.9
2024-01-09T08:30:00,120.08,0.4863,430.7
2024-01-09T08:40:00,124.85,0.5753,435.3
2024-01-09T08:50:00,119.2,0.804,464.6
2024-01-09T09:00:00,110.11,0.8849,363.4
2024-01-09T09:10:00,115.26,0.6125,341.7
2024-01-09T09:20:00,159.49,0.8231,491.6
2024-01-09T09:30:00,124.61,0.9824,327.3
2024-01-09T09:40:00,146.17,1.3884,431.4
2024-01-09T09:50:00,113.68,0.7621,423.9
2024-01-09T10:00:00,123.68,0.7876,463.2
2024-01-09T10:10:00,115.81,1.2582,493.3
2024-01-09T10:20:00,87.05,0.6353,601.0
2024-01-09T10:30:00,114.1,0.4027,345.1
2024-01-09T10:40:00,103.66,0.8751,543.2
2024-01-09T10:50:00,97.04,1.1229,272.1
2024-01-09T11:00:00,113.67,0.9083,604.9
2024-01-09T11:10:00,154.82,0.7709,330.0
2024-01-09T11:20:00,138.0,0.3655,688.3
2024-01-09T11:30:00,153.55,0.7825,462.2
2024-01-09T11:40:00,139.01,1.1699,596.6
2024-01-09T11:50:00,145.6,0.4298,580.1
2024-01-09T12:00:00,128.43,0.7266,473.5
2024-01-09T12:10:00,143.86,0.6838,479.7
2024-01-09T12:20:00,147.2,0.5907,441.5
2024-01-09T12:30:00,127.87,0.8744,571.4
2024-01-09T12:40:00,144.49,0.933,474.6
2024-01-09T12:50:00,149.86,0.9298,442.9
2024-01-09T13:00:00,129.76,0.507,559.5
2024-01-09T13:10:00,123.52,0.3062,444.7
2024-01-09T13:20:00,123.43,0.8787,490.2
2024-01-09T13:30:00,142.74,0.6482,525.0
2024-01-09T13:40:00,143.49,1.3515,465.1
2024-01-09T13:50:00,131.38,1.3654,477.2
2024-01-09T14:00:00,152.06,1.3972,639.3
2024-01-09T14:10:00,154.06,0.518,500.1
2024-01-09T14:20:00,164.94,0.9708,487.7
2024-01-09T14:30:00,177.25,1.0613,502.5
2024-01-09T14:40:00,157.43,1.0275,552.8
2024-01-09T14:50:00,125.42,0.6937,433.8
2024-01-09T15:00:00,172.22,1.1837,542.6
2024-01-09T15:10:00,127.93,0.8001,528.9
2024-01-09T15:20:00,152.62,0.8384,365.4
2024-01-09T15:30:00,137.89,0.3386,652.0
2024-01-09T15:40:00,129.78,0.9934,625.3
2024-01-09T15:50:00,115.14,0.7219,444.4
2024-01-09T16:00:00,135.48,0.9394,403.6
2024-01-09T16:10:00,116.11,0.8705,511.6
2024-01-09T16:20:00,149.31,0.8543,379.3
2024-01-09T16:30:00,157.38,0.7863,602.5
2024-01-09T16:40:00,133.57,1.036,455.9
2024-01-09T16:50:00,136.51,0.7403,623.1
2024-01-09T17:00:00,119.52,0.3634,407.1
2024-01-09T17:10:00,120.56,0.9707,464.1
2024-01-09T17:20:00,153.3,0.5573,574.5
2024-01-09T17:30:00,139.75,0.4027,447.2
2024-01-09T17:40:00,154.05,0.4933,494.9
2024-01-09T17:50:00,135.73,0.885,560.5
2024-01-09T18:00:00,138.39,0.771,405.5
2024-01-09T18:10:00,127.97,0.1602,349.1
2024-01-09T18:20:00,145.28,0.6849,333.3
2024-01-09T18:30:00,118.03,1.1508,496.7
2024-01-09T18:40:00,124.66,0.6646,481.1
2024-01-09T18:50:00,133.74,0.7504,534.9
2024-01-09T19:00:00,111.2,1.1129,428.1
2024-01-09T19:10:00,138.06,1.0386,335.5
2024-01-09T19:20:00,139.44,1.1065,261.8
2024-01-09T19:30:00,129.97,0.0,679.4
2024-01-09T19:40:00,144.4,1.3201,492.2
2024-01-09T19:50:00,144.97,0.9909,460.9
2024-01-09T20:00:00,120.12,1.5384,472.3
2024-01-09T20:10:00,134.11,0.5653,335.5
2024-01-09T20:20:00,110.91,0.271,386.4
2024-01-09T20:30:00,129.59,0.8022,589.5
2024-01-09T20:40:00,119.76,0.7174,502.7
2024-01-09T20:50:00,151.17,0.9961,388.9
2024-01-09T21:00:00,126.63,1.1225,351.9
2024-01-09T21:10:00,127.49,0.7738,408.7
2024-01-09T21:20:00,138.14,0.7278,424.8
2024-01-09T21:30:00,87.7,0.9568,613.9
2024-01-09T21:40:00,91.63,0.7231,434.9
2024-01-09T21:50:00,132.53,0.698,354.8
2024-01-09T22:00:00,121.1,1.1111,445.3
2024-01-09T22:10:00,128.72,1.1779,471.1
2024-01-09T22:20:00,110.12,1.1252,347.6
2024-01-09T22:30:00,129.0,0.7495,482.2
2024-01-09T22:40:00,156.13,0.1581,546.7
2024-01-09T22:50:00,133.44,0.7555,461.1
2024-01-09T23:00:00,123.48,0.5726,386.2
2024-01-09T23:10:00,130.31,0.7611,407.7
2024-01-09T23:20:00,114.88,0.5987,317.3
2024-01-09T23:30:00,113.96,0.7938,439.3
2024-01-09T23:40:00,137.57,0.4882,474.9
2024-01-09T23:50:00,135.84,0.4158,378.3
2024-01-10T00:00:00,99.53,1.1668,605.2
2024-01-10T00:10:00,111.39,0.5091,513.4
2024-01-10T00:20:00,106.02,0.8001,306.6
2024-01-10T00:30:00,106.07,1.0864,308.2
2024-01-10T00:40:00,124.32,1.0743,371.3
2024-01-10T00:50:00,99.5,1.0385,575.9
2024-01-10T01:00:00,132.46,0.8909,521.3
2024-01-10T01:10:00,132.07,1.0172,579.9
2024-01-10T01:20:00,118.39,1.2119,450.8
2024-01-10T01:30:00,89.24,0.9275,433.2
2024-01-10T01:40:00,106.69,0.2488,350.2
2024-01-10T01:50:00,141.52,0.6414,478.0
2024-01-10T02:00:00,79.68,1.0089,434.3
2024-01-10T02:10:00,117.18,0.6119,431.2
2024-01-10T02:20:00,103.26,1.286,579.4
2024-01-10T02:30:00,145.62,0.781,439.9
2024-01-10T02:40:00,114.47,0.8256,556.5
2024-01-10T02:50:00,129.19,1.1374,323.0
2024-01-10T03:00:00,147.99,0.7451,665.0
2024-01-10T03:10:00,157.82,0.8529,420.1
2024-01-10T03:20:00,117.56,1.0697,506.6
2024-01-10T03:30:00,134.04,0.3583,519.3
2024-01-10T03:40:00,103.4,0.7144,410.2
2024-01-10T03:50:00,146.73,1.0487,515.5
2024-01-10T04:00:00,110.67,0.8197,519.7
2024-01-10T04:10:00,114.75,1.2402,392.9
2024-01-10T04:20:00,128.24,0.3272,393.9
2024-01-10T04:30:00,104.21,0.293,453.6
2024-01-10T04:40:00,127.59,1.0309,440.8
2024-01-10T04:50:00,142.36,1.0597,561.5
2024-01-10T05:00:00,124.88,0.742,506.2
2024-01-10T05:10:00,101.73,0.9201,444.4
2024-01-10T05:20:00,118.19,1.0236,498.5
2024-01-10T05:30:00,131.53,0.5558,286.3
2024-01-10T05:40:00,92.06,0.5879,400.8
2024-01-10T05:50:00,117.55,0.8569,473.0
2024-01-10T06:00:00,142.34,1.0712,539.2
2024-01-10T06:10:00,129.27,0.4502,466.0
2024-01-10T06:20:00,130.03,0.7406,566.7
2024-01-10T06:30:00,148.66,0.7267,519.4
2024-01-10T06:40:00,127.68,0.9254,410.9
2024-01-10T06:50:00,135.87,0.7974,438.8
2024-01-10T07:00:00,169.28,0.6362,482.7
2024-01-10T07:10:00,125.06,1.1746,414.1
2024-01-10T07:20:00,125.54,0.6382,572.5
2024-01-10T07:30:00,129.61,0.7124,361.3
2024-01-10T07:40:00,127.41,0.3226,475.3
2024-01-10T07:50:00,112.75,0.5859,508.8
2024-01-10T08:00:00,105.49,0.9548,424.9
2024-01-10T08:10:00,171.24,0.8962,406.9
2024-01-10T08:20:00,125.47,0.9799,443.9
2024-01-10T08:30:00,112.99,0.9653,515.0
2024-01-10T08:40:00,148.52,1.4263,410.0
2024-01-10T08:50:00,121.55,0.5756,364.5
2024-01-10T09:00:00,116.85,0.3142,542.0
2024-01-10T09:10:00,134.37,0.4848,481.9
2024-01-10T09:20:00,101.45,0.5889,530.6
2024-01-10T09:30:00,135.93,0.5077,510.7
2024-01-10T09:40:00,149.0,0.8281,624.4
2024-01-10T09:50:00,130.63,1.1758,539.2
2024-01-10T10:00:00,127.3,1.2619,415.2
2024-01-10T10:10:00,119.39,0.9513,510.7
2024-01-10T10:20:00,120.21,1.4424,428.5
2024-01-10T10:30:00,125.76,0.6931,436.8
2024-01-10T10:40:00,122.93,0.3102,360.1
2024-01-10T10:50:00,141.36,1.116,450.2
2024-01-10T11:00:00,111.1,0.2484,537.0
2024-01-10T11:10:00,150.77,0.5735,488.1
2024-01-10T11:20:00,139.32,0.956,405.4
2024-01-10T11:30:00,157.96,0.7693,371.5
2024-01-10T11:40:00,117.82,0.7427,662.3
2024-01-10T11:50:00,151.8,0.4458,519.4
2024-01-10T12:00:00,155.55,0.7968,442.5
2024-01-10T12:10:00,150.15,1.1011,545.4
2024-01-10T12:20:00,115.58,0.806,683.6
2024-01-10T12:30:00,148.53,0.5509,558.1
2024-01-10T12:40:00,154.89,0.4257,285.5
2024-01-10T12:50:00,111.81,0.5571,720.6
2024-01-10T13:00:00,145.06,0.9177,368.5
2024-01-10T13:10:00,144.46,0.9031,500.0
2024-01-10T13:20:00,148.24,0.5598,425.8
2024-01-10T13:30:00,148.47,0.1368,457.3
2024-01-10T13:40:00,142.24,0.926,539.2
2024-01-10T13:50:00,160.71,0.5307,350.8
2024-01-10T14:00:00,159.25,1.0067,509.3
2024-01-10T14:10:00,99.57,0.5732,608.3
2024-01-10T14:20:00,136.16,0.5036,449.0
2024-01-10T14:30:00,138.92,0.846,405.3
2024-01-10T14:40:00,117.38,1.5073,505.3
2024-01-10T14:50:00,139.33,1.0247,489.4
2024-01-10T15:00:00,156.32,0.8409,460.8
2024-01-10T15:10:00,122.32,0.9077,413.4
2024-01-10T15:20:00,146.31,0.2747,550.0
2024-01-10T15:30:00,124.87,0.4633,556.1
2024-01-10T15:40:00,128.03,0.0467,423.2
2024-01-10T15:50:00,159.4,1.319,434.3
2024-01-10T16:00:00,127.22,1.2582,504.3
2024-01-10T16:10:00,139.49,0.9178,416.2
2024-01-10T16:20:00,103.9,0.8405,507.7
2024-01-10T16:30:00,170.57,0.3345,610.8
2024-01-10T16:40:00,145.42,0.7342,488.6
2024-01-10T16:50:00,129.34,1.3377,396.3
2024-01-10T17:00:00,134.91,0.8394,504.5
2024-01-10T17:10:00,110.05,0.6306,458.9
2024-01-10T17:20:00,151.73,0.2726,461.1
2024-01-10T17:30:00,124.96,1.2141,511.1
2024-01-10T17:40:00,123.28,0.779,528.4
2024-01-10T17:50:00,119.79,0.273,475.9
2024-01-10T18:00:00,111.57,0.5227,445.1
2024-01-10T18:10:00,137.46,0.4167,615.1
2024-01-10T18:20:00,124.65,0.7605,546.0
2024-01-10T18:30:00,138.86,0.8622,516.7
2024-01-10T18:40:00,126.56,0.649,460.5
2024-01-10T18:50:00,130.66,1.0331,369.5
2024-01-10T19:00:00,116.58,0.8236,540.2
2024-01-10T19:10:00,153.97,1.1187,461.5
2024-01-10T19:20:00,97.93,0.6928,403.8
2024-01-10T19:30:00,139.46,1.7136,430.5
2024-01-10T19:40:00,149.33,0.6307,372.7
2024-01-10T19:50:00,110.53,0.529,534.6
2024-01-10T20:00:00,153.87,0.4921,504.6
2024-01-10T20:10:00,143.6,0.7367,464.5
2024-01-10T20:20:00,134.89,0.2841,446.6
2024-01-10T20:30:00,121.66,0.8884,395.5
2024-01-10T20:40:00,125.87,0.2284,279.6
2024-01-10T20:50:00,121.59,0.8485,337.0
2024-01-10T21:00:00,129.67,0.3946,390.6
2024-01-10T21:10:00,151.16,0.6856,378.6
2024-01-10T21:20:00,123.63,0.9814,473.1
2024-01-10T21:30:00,108.01,1.4912,514.9
2024-01-10T21:40:00,134.86,0.4766,439.7
2024-01-10T21:50:00,142.92,0.7549,562.7
2024-01-10T22:00:00,130.49,0.5829,387.4
2024-01-10T22:10:00,139.04,0.539,439.2
2024-01-10T22:20:00,116.08,0.5855,445.9
2024-01-10T22:30:00,107.53,1.0472,537.4
2024-01-10T22:40:00,108.25,0.6536,458.5
2024-01-10T22:50:00,98.57,1.4748,460.7
2024-01-10T23:00:00,126.36,0.9248,317.6
2024-01-10T23:10:00,138.56,0.497,378.0
2024-01-10T23:20:00,115.83,0.69,537.7
2024-01-10T23:30:00,80.66,0.5594,284.0
2024-01-10T23:40:00,101.46,1.04,557.4
2024-01-10T23:50:00,144.04,0.3084,490.0
2024-01-11T00:00:00,112.77,0.3977,390.2
2024-01-11T00:10:00,127.74,0.6225,383.4
2024-01-11T00:20:00,99.87,1.0049,601.7
2024-01-11T00:30:00,155.74,1.1699,562.9
2024-01-11T00:40:00,122.77,1.2142,440.4
2024-01-11T00:50:00,125.91,0.9589,460.8
2024-01-11T01:00:00,155.05,0.7751,398.3
2024-01-11T01:10:00,151.61,1.0384,460.8
2024-01-11T01:20:00,120.2,0.4566,396.1
2024-01-11T01:30:00,113.76,0.2466,443.7
2024-01-11T01:40:00,116.66,0.931,594.8
2024-01-11T01:50:00,134.11,0.4983,442.4
2024-01-11T02:00:00,125.91,0.7804,366.2
2024-01-11T02:10:00,116.68,0.8359,340.7
2024-01-11T02:20:00,146.11,0.8744,460.2
2024-01-11T02:30:00,134.85,1.0813,389.1
2024-01-11T02:40:00,176.75,1.0496,469.7
2024-01-11T02:50:00,131.56,0.8585,320.4
2024-01-11T03:00:00,150.08,0.6674,505.2
2024-01-11T03:10:00,125.96,0.8323,365.2
2024-01-11T03:20:00,143.19,0.6211,453.7
2024-01-11T03:30:00,109.31,0.7411,422.9
2024-01-11T03:40:00,109.08,1.5855,587.5
2024-01-11T03:50:00,127.1,0.8547,463.7
2024-01-11T04:00:00,140.36,0.9351,605.6
2024-01-11T04:10:00,122.81,0.5884,494.9
2024-01-11T04:20:00,104.68,1.106,564.0
2024-01-11T04:30:00,102.56,1.0281,433.3
2024-01-11T04:40:00,102.75,1.0302,477.6
2024-01-11T04:50:00,94.11,0.8645,547.5
2024-01-11T05:00:00,122.15,1.1103,522.4
2024-01-11T05:10:00,142.71,1.1815,492.5
2024-01-11T05:20:00,122.57,0.8849,423.8
2024-01-11T05:30:00,88.95,0.7656,437.3
2024-01-11T05:40:00,117.5,1.0684,541.0
2024-01-11T05:50:00,122.19,0.5288,557.7
2024-01-11T06:00:00,155.53,0.5846,402.6
2024-01-11T06:10:00,98.27,0.784,390.5
2024-01-11T06:20:00,114.64,0.2776,377.7
2024-01-11T06:30:00,149.44,1.0483,516.4
2024-01-11T06:40:00,127.11,0.5111,375.6
2024-01-11T06:50:00,129.94,0.6586,515.4
2024-01-11T07:00:00,122.41,0.736,493.7
2024-01-11T07:10:00,128.33,0.8118,406.4
2024-01-11T07:20:00,135.2,0.6969,575.1
2024-01-11T07:30:00,112.16,0.7798,333.0
2024-01-11T07:40:00,139.9,0.7821,582.8
2024-01-11T07:50:00,101.82,0.6659,475.5
2024-01-11T08:00:00,125.13,0.568,284.1
2024-01-11T08:10:00,132.45,1.1244,577.4
2024-01-11T08:20:00,115.04,0.1687,527.8
2024-01-11T08:30:00,122.04,0.7383,415.7
2024-01-11T08:40:00,114.92,0.6593,372.8
2024-01-11T08:50:00,105.18,0.9256,324.5
2024-01-11T09:00:00,116.83,0.3637,643.2
2024-01-11T09:10:00,109.44,0.6501,376.1
2024-01-11T09:20:00,129.87,0.7693,348.9
2024-01-11T09:30:00,116.9,1.121,471.4
2024-01-11T09:40:00,132.4,0.8997,319.0
2024-01-11T09:50:00,106.53,0.445,371.5
2024-01-11T10:00:00,121.1,0.6538,552.7
2024-01-11T10:10:00,117.03,1.0658,510.2
2024-01-11T10:20:00,147.48,0.4398,442.2
2024-01-11T10:30:00,146.0,0.7764,474.6
2024-01-11T10:40:00,125.53,0.7973,437.7
2024-01-11T10:50:00,134.17,0.6843,468.1
2024-01-11T11:00:00,103.16,1.6087,432.4
2024-01-11T11:10:00,137.65,0.6762,447.0
2024-01-11T11:20:00,171.62,0.9349,444.5
2024-01-11T11:30:00,138.78,0.5701,435.3
2024-01-11T11:40:00,134.21,0.9583,576.9
2024-01-11T11:50:00,145.41,1.0612,555.0
2024-01-11T12:00:00,154.13,0.6236,433.9
2024-01-11T12:10:00,118.42,0.7836,412.9
2024-01-11T12:20:00,115.39,0.5314,495.9
2024-01-11T12:30:00,142.13,0.4567,680.9
2024-01-11T12:40:00,125.86,1.111,426.2
2024-01-11T12:50:00,159.08,0.6338,495.6
2024-01-11T13:00:00,134.53,0.0759,523.6
2024-01-11T13:10:00,109.4,1.3296,507.8
2024-01-11T13:20:00,130.29,0.5594,479.8
2024-01-11T13:30:00,98.77,0.7261,608.9
2024-01-11T13:40:00,142.3,1.2923,552.8
2024-01-11T13:50:00,142.42,0.7575,584.1
2024-01-11T14:00:00,133.65,0.751,563.6
2024-01-11T14:10:00,155.89,0.4315,588.0
2024-01-11T14:20:00,161.58,0.3095,643.2
2024-01-11T14:30:00,135.27,0.7501,623.0
2024-01-11T14:40:00,112.17,0.9088,702.5
2024-01-11T14:50:00,148.38,0.8917,613.9
2024-01-11T15:00:00,144.92,0.6556,454.9
2024-01-11T15:10:00,141.45,0.8061,576.2
2024-01-11T15:20:00,159.53,0.2488,565.3
2024-01-11T15:30:00,129.17,0.9381,662.1
2024-01-11T15:40:00,168.01,0.8484,431.1
2024-01-11T15:50:00,126.47,1.3921,553.1
2024-01-11T16:00:00,170.25,0.8022,438.9
2024-01-11T16:10:00,107.14,0.5172,534.4
2024-01-11T16:20:00,121.51,0.7848,476.2
2024-01-11T16:30:00,155.38,0.7017,531.7
2024-01-11T16:40:00,141.19,0.9304,380.6
2024-01-11T16:50:00,144.49,0.8081,556.8
2024-01-11T17:00:00,130.01,0.422,489.6
2024-01-11T17:10:00,127.05,0.3093,485.3
2024-01-11T17:20:00,147.14,0.8789,629.1
2024-01-11T17:30:00,124.44,1.2149,442.5
2024-01-11T17:40:00,107.41,0.8238,500.5
2024-01-11T17:50:00,116.15,1.044,481.1
2024-01-11T18:00:00,128.42,1.1038,465.8
2024-01-11T18:10:00,142.77,0.88,627.7
2024-01-11T18:20:00,97.2,0.5557,455.1
2024-01-11T18:30:00,112.86,0.8586,404.6
2024-01-11T18:40:00,115.02,1.1621,599.7
2024-01-11T18:50:00,116.72,0.959,425.4
2024-01-11T19:00:00,99.41,1.0245,321.6
2024-01-11T19:10:00,113.47,0.6612,390.7
2024-01-11T19:20:00,110.56,0.7393,350.3
2024-01-11T19:30:00,137.07,0.7644,306.0
2024-01-11T19:40:00,132.39,0.7846,421.0
2024-01-11T19:50:00,124.39,1.1504,444.4
2024-01-11T20:00:00,119.38,0.0958,544.4
2024-01-11T20:10:00,127.47,0.8092,500.4
2024-01-11T20:20:00,113.14,0.7762,496.7
2024-01-11T20:30:00,116.23,0.3885,378.5
2024-01-11T20:40:00,106.46,1.0015,520.8
2024-01-11T20:50:00,110.87,0.5826,561.3
2024-01-11T21:00:00,102.92,0.6929,481.6
2024-01-11T21:10:00,126.0,1.3546,483.8
2024-01-11T21:20:00,131.49,1.103,348.8
2024-01-11T21:30:00,99.86,0.9723,534.4
2024-01-11T21:40:00,124.36,0.9142,592.5
2024-01-11T21:50:00,117.25,0.7506,475.8
2024-01-11T22:00:00,133.1,1.3998,402.5
2024-01-11T22:10:00,121.9,1.0407,437.0
2024-01-11T22:20:00,103.74,0.5751,416.4
2024-01-11T22:30:00,106.68,0.38,421.2
2024-01-11T22:40:00,121.32,0.9701,501.8
2024-01-11T22:50:00,146.55,0.7832,472.4
2024-01-11T23:00:00,88.32,0.3713,530.3
2024-01-11T23:10:00,141.23,0.9286,479.7
2024-01-11T23:20:00,138.31,0.7193,380.9
2024-01-11T23:30:00,117.78,0.9592,409.9
2024-01-11T23:40:00,129.2,0.9325,405.0
2024-01-11T23:50:00,112.47,0.6175,435.1
2024-01-12T00:00:00,121.92,0.9899,593.6
2024-01-12T00:10:00,100.87,0.6506,606.4
2024-01-12T00:20:00,89.25,0.6701,516.9
2024-01-12T00:30:00,136.02,0.6403,459.5
2024-01-12T00:40:00,111.35,1.1393,341.1
2024-01-12T00:50:00,113.51,0.7158,467.6
2024-01-12T01:00:00,99.37,1.2117,386.8
2024-01-12T01:10:00,99.52,1.335,580.4
2024-01-12T01:20:00,118.08,0.5784,321.5
2024-01-12T01:30:00,111.48,0.0,480.8
2024-01-12T01:40:00,130.24,1.1134,380.1
2024-01-12T01:50:00,145.71,0.6974,449.2
2024-01-12T02:00:00,126.1,0.5401,503.3
2024-01-12T02:10:00,128.08,0.6234,531.8
2024-01-12T02:20:00,144.44,0.6756,445.1
2024-01-12T02:30:00,104.25,1.1892,510.9
2024-01-12T02:40:00,119.32,0.848,397.0
2024-01-12T02:50:00,143.45,1.1851,469.6
2024-01-12T03:00:00,158.63,0.9483,530.2
2024-01-12T03:10:00,112.18,0.7072,476.6
2024-01-12T03:20:00,118.17,0.6829,407.7
2024-01-12T03:30:00,140.6,0.9685,427.7
2024-01-12T03:40:00,128.54,1.0461,531.3
2024-01-12T03:50:00,130.87,1.099,362.7
2024-01-12T04:00:00,117.97,0.7215,374.5
2024-01-12T04:10:00,118.62,0.8526,498.1
2024-01-12T04:20:00,126.13,0.9752,414.9
2024-01-12T04:30:00,119.77,0.6848,333.8
2024-01-12T04:40:00,127.5,0.4595,558.1
2024-01-12T04:50:00,124.08,0.5581,362.0
2024-01-12T05:00:00,134.26,0.7277,434.0
2024-01-12T05:10:00,130.29,0.9987,400.4
2024-01-12T05:20:00,165.93,1.1777,426.2
